"utterance","intent","category","tags","tagalog","similarity","needs_review","human_corrected_tagalog"
"could I switch to another account?","switch_account","ACCOUNT","BIP","Maaari ba akong gumawa ng isa pang account?","0.8765273690223694","False","could i switch to anoyungr account?"
"help to use an new user profile","switch_account","ACCOUNT","BLZ","na gamitin ang bagong profile","0.9083094596862792","False","help to use an new user profile"
"I want help to use my new use profile","switch_account","ACCOUNT","BLZ","Gusto ko ng tulong para magamit ko ang aking bagong profile","0.9002128839492798","False","i want help to use yung new use profile"
"help switching user","switch_account","ACCOUNT","B","ay tumutulong sa pagpalit ng gumagamit","0.5810967087745667","True","help switching user"
"I don't know how to switch to another account","switch_account","ACCOUNT","B","Hindi ko alam kung paano babaling sa ibang account","0.8585773706436157","False","i don't know how to switch to anoyungr account"
"where to switch to another account?","switch_account","ACCOUNT","BI","saan babaling sa isa pang kuwenta?","0.1101934686303138","True","san po ako magpapalit ng ibang account?"
"I cannot switch to another account","switch_account","ACCOUNT","BE","Hindi ako makapag - isip ng ibang account","0.8713495135307312","False","i cannot switch to anoyungr account"
"need to change to another account","switch_account","ACCOUNT","BLQ","kailangang baguhin tungo sa isa pang salaysay","0.2879108488559723","True","need to change to anoyungr account"
"I need help switching user","switch_account","ACCOUNT","B","Kailangan ko ng tulong upang mailipat ang gumagamit","0.7491825819015503","False","need ko po help switching user"
"help using another user account","switch_account","ACCOUNT","BL","ay tumutulong sa paggamit ng isa pang account","0.8977575898170471","False","help using anoyungr user account"
"help me switch to another account","switch_account","ACCOUNT","B","ay nakatulong sa akin na bumaling sa isa pang account","0.8345321416854858","False","tulungan mo ako switch to another account"
"assistance using my new user account","switch_account","ACCOUNT","BL","tulong na ginagamit ang aking bagong account","0.954608142375946","False","assistance using yung new user account"
"use another user","switch_account","ACCOUNT","BK","gamitin ang isa pang gumagamit","0.9649470448493958","False","use anoyungr user"
"I try to switch user","switch_account","ACCOUNT","B","Sinisikap kong palitan ang gumagamit","0.8927527666091919","False","i try to switch user"
"I have to switch to another account","switch_account","ACCOUNT","B","Kailangan kong gumawa ng isa pang account","0.8995020389556885","False","i have to switch to anoyungr account"
"I need assistance to switch user","switch_account","ACCOUNT","B","Kailangan ko ng tulong upang mailipat ang gumagamit","0.7691840529441833","False","i need assistance to switch user"
"I can't switch to a new account","switch_account","ACCOUNT","BL","Hindi ako maaaring bumaling sa isang bagong account","0.9465097188949584","False","i can't switch to a new account"
"what do I need to do to use a new account?","switch_account","ACCOUNT","BIL","Ano ang kailangan kong gawin upang magamit ang isang bagong account?","0.9896076917648317","False","what do i need to do to use a new account?"
"i need assistance to use a new usr profile","switch_account","ACCOUNT","BLQZ","kailangan ng tulong para magamit ang bagong weer profile","0.8111355900764465","False","i need assistance to use a new usr profile"
"help me switch user","switch_account","ACCOUNT","B","ay tumutulong sa akin na palitan ang gumagamit","0.5402330756187439","True","tulungan mo ako switch user"
"I want to switch user","switch_account","ACCOUNT","B","Gusto kong magpalit ng user","0.8867449164390564","False","gusto ko po switch user"
"help me changing to a new account","switch_account","ACCOUNT","BL","ay nakatulong sa akin na magbago sa isang bagong account","0.9466630220413208","False","tulungan mo ako changing to a new account"
"could I switch user?","switch_account","ACCOUNT","BIP","Maaari ko bang palitan ang gumagamit nito?","0.7632319331169128","False","could i switch user?"
"I don't know how to switch user","switch_account","ACCOUNT","B","Hindi ko alam kung paano magpalit ng user","0.8645778894424438","False","i don't know how to switch user"
"I have to use my new account","switch_account","ACCOUNT","BL","Kailangan kong gamitin ang aking bagong account","0.9935882091522216","False","i have to use yung new account"
"I want help using another account","switch_account","ACCOUNT","B","Nais ko ng tulong sa paggamit ng isa pang account","0.9861718416213988","False","i want help using anoyungr account"
"could you help me using another account?","switch_account","ACCOUNT","BIP","Matutulungan mo ba akong gamitin ang isa pang account?","0.9818800091743468","False","could you tulungan mo ako using another account?"
"what do I need to do to use another account?","switch_account","ACCOUNT","BI","Ano ang kailangan kong gawin upang gamitin ang isa pang salaysay?","0.3116433620452881","True","what do i need to do to use anoyungr account?"
"switch to new account","switch_account","ACCOUNT","BKL","Buklatin ang bagong account","0.8960464000701904","False","switch to new account"
"I want help to switch to another account","switch_account","ACCOUNT","B","Nais ko ng tulong upang bumaling sa isa pang account","0.9200974702835084","False","i want help to switch to anoyungr account"
"i cant switch to another user profiole","switch_account","ACCOUNT","BLQZ","I cant ay lumipat sa isa pang user profiole","0.9579485654830932","False","i cant switch to anoyungr user profiole"
"could you help me switch to another account?","switch_account","ACCOUNT","BIP","Matutulungan mo ba akong gumawa ng ibang account?","0.9173699021339417","False","could you tulungan mo ako switch to another account?"
"what do I have to do to switch to another account?","switch_account","ACCOUNT","BI","ano pa ang kailangan kong gawin upang makabuo ng ibang account?","0.8992459774017334","False","what do i have to do to switch to anoyungr account?"
"can ya help me use a different user profile","switch_account","ACCOUNT","BILQ","ay makatutulong sa akin na gumamit ng ibang profile","0.7925654053688049","False","can ya tulungan mo ako use a different user profile"
"could you help me switch user?","switch_account","ACCOUNT","BIP","Matutulungan mo ba akong magpalit ng user?","0.8405418395996094","False","could you tulungan mo ako switch user?"
"is it possible to switch to my other fucking profile?","switch_account","ACCOUNT","BILW","Posible bang bumaling sa isa ko pang magandang katangian?","0.3129155933856964","True","pwede ba switch to ko other fucking profile??"
"can uhelp me to use a new user profile","switch_account","ACCOUNT","BILQ","ay makatutulong sa akin na gamitin ang isang bagong profile","0.8395360708236694","False","can uhelp me to use a new user profile"
"what do i have to do to change to my new account","switch_account","ACCOUNT","BILQ","kung ano ang kailangang gawin ng i upang baguhin ang aking bagong account","0.9890621900558472","False","what do i have to do to change to yung new account"
"can you help me using another account?","switch_account","ACCOUNT","BI","Matutulungan mo ba akong gumamit ng ibang account?","0.9862293004989624","False","pwede ba tulungan mo ako using another account??"
"help me using another account","switch_account","ACCOUNT","B","ay tumutulong sa akin na gamitin ang isa pang salaysay","0.1818231791257858","True","patulong naman po gumamit ng ibang account"
"I can't check my order ETA","track_order","ORDER","B","Hindi ko makita ang aking order ETA","0.9216184616088868","False","I can't check order ko ETA"
"where is my order?","track_order","ORDER","BI","Nasaan ang aking utos?","0.6298891305923462","True","nasaan na po yung order ko?"
"I try to check the status of my order","track_order","ORDER","B","Sinisikap kong suriin ang kalagayan ng aking utos","0.7382122874259949","False","ano na po status ng order ko?"
"I do not know what to do to track my order","track_order","ORDER","BE","Hindi ko alam kung ano ang gagawin upang matunton ang aking utos","0.4081748723983764","True","i-track ko yung order ko"
"where to check the status of my order?","track_order","ORDER","BI","kung saan ko titingnan ang kalagayan ng aking kaayusan?","0.42168790102005","True","nasaan na po yung order ko?"
"I do not know how I can track the last order","track_order","ORDER","BE","Hindi ko alam kung paano ko matutunton ang huling order","0.6884439587593079","True","i do not know how i can track yung last order"
"I don't know what I need to do to check my order ETA","track_order","ORDER","B","Hindi ko alam kung ano ang kailangan kong gawin upang masuri ang aking order na ETA","0.9120571613311768","False","I don't know what I need to do to check order ko ETA"
"can you help me to track an order?","track_order","ORDER","BI","matutulungan mo ba akong matunton ang isang utos?","0.3624875247478485","True","pwede ba tulungan mo ako to track an order??"
"I need assistance tracking the last order","track_order","ORDER","B","Kailangan ko ng tulong sa pagsubaybay sa huling order","0.9276747703552246","False","tracking ng order ko"
"I am trying to track an order","track_order","ORDER","B","Sinisikap kong tuntunin ang isang order","0.7576525211334229","False","i am trying to track an order"
"I do not know what I have to do to track an order","track_order","ORDER","BE","Hindi ko alam kung ano ang dapat kong gawin upang matunton ang isang utos","0.4691432416439056","True","i do not know what i have to do to track an order"
"I need assistance to check the status of my order","track_order","ORDER","B","Kailangan ko ng tulong upang masuri ang kalagayan ng aking orden","0.7837584018707275","False","ano na po status ng order ko?"
"I would like to check my order ETA","track_order","ORDER","BP","Nais kong tingnan ang aking order ETA","0.9094082713127136","False","gusto ko po check ko order ETA"
"assistance to track my order","track_order","ORDER","B","tulong upang matunton ang aking pagkakasunud - sunod","0.6592627167701721","True","i-track ko yung order ko"
"I want assistance to track my last order","track_order","ORDER","B","Nais ko ng tulong upang matunton ang aking huling pagkakasunud - sunod","0.7391970157623291","False","i want assistance to track yung last order"
"will you show me my order ETA?","track_order","ORDER","BIP","Ipakikita mo ba sa akin ang aking order na ETA?","0.906680703163147","False","will you show me order ko ETA?"
"I want help tracking my last order","track_order","ORDER","B","Nais ko ng tulong upang matunton ang aking huling order","0.8234633207321167","False","tracking ng order ko"
"I don't know what I have to do to track my order","track_order","ORDER","B","Hindi ko alam kung ano ang dapat kong gawin upang matunton ang aking utos","0.4684925377368927","True","i-track ko yung order ko"
"can you help me to track my order?","track_order","ORDER","BI","Matutulungan mo ba akong suriin ang aking utos?","0.4762758612632751","True","i-track ko yung order ko"
"I don't know what to do to check my order ETA","track_order","ORDER","B","Hindi ko alam kung ano ang gagawin upang masuri ang aking order ETA","0.926762878894806","False","I don't know what to do to check order ko ETA"
"I do not know what to do to track the last order","track_order","ORDER","BE","Hindi ko alam kung ano ang gagawin upang matunton ang huling pagkakasunud - sunod","0.8478797078132629","False","i do not know what to do to track yung last order"
"help me to check the status of my order","track_order","ORDER","B","ay tumutulong sa akin na suriin ang katayuan ng aking orden","0.7114721536636353","False","ano na po status ng order ko?"
"I want help to track an order","track_order","ORDER","B","Nais ko ng tulong upang matunton ang isang utos","0.3968995213508606","True","i want help to track an order"
"how could I check my order ETA?","track_order","ORDER","BIP","paano ko susuriin ang aking order ETA?","0.930084466934204","False","how could I check order ko ETA?"
"how could I check the status of my order?","track_order","ORDER","BIP","paano ko malalaman ang kalagayan ng aking kaayusan?","0.3700978755950928","True","ano na po status ng order ko?"
"can you help me check my order ETA?","track_order","ORDER","BI","Matutulungan mo ba akong suriin ang aking order ETA?","0.9368227124214172","False","pwede ba tulungan mo ako check ko order ETA??"
"help me check my order ETA","track_order","ORDER","B","ay tumutulong sa akin na suriin ang aking order ETA","0.937376856803894","False","tulungan mo ako check ko order ETA"
"I try to track my last order","track_order","ORDER","B","Sinisikap kong suriin ang aking huling order","0.840491771697998","False","i try to track yung last order"
"can you help me track my last order?","track_order","ORDER","BI","Matutulungan mo ba akong matunton ang aking huling utos?","0.4727430343627929","True","pwede ba tulungan mo ako track ko last order??"
"I want to track the last order","track_order","ORDER","B","Gusto kong matunton ang huling order","0.8384080529212952","False","gusto ko po track yung last order"
"would it be possible to track my order?","track_order","ORDER","BIP","Posible kayang matunton ang aking utos?","0.4640150368213653","True","i-track ko yung order ko"
"help me tracking an order","track_order","ORDER","B","ay tumutulong sa akin na sundin ang isang utos","0.3378758430480957","True","tracking ng order ko"
"would it be possible to track the last order?","track_order","ORDER","BIP","Posible kayang matunton ang huling pagkakasunud - sunod?","0.7656002044677734","False","would it be possible to track yung last order?"
"I need help to track my order","track_order","ORDER","B","Kailangan ko ng tulong upang matunton ang aking utos","0.3785016536712646","True","i-track ko yung order ko"
"I need assistance tracking my last order","track_order","ORDER","B","Kailangan ko ng tulong upang matunton ang aking huling utos","0.4519400596618652","True","tracking ng order ko"
"assistance to track the last order","track_order","ORDER","B","tulong upang matunton ang huling pagkakasunud - sunod","0.8575263023376465","False","assistance to track yung last order"
"I have to track my order","track_order","ORDER","B","Kailangan kong suriin ang aking order","0.8269593715667725","False","i-track ko yung order ko"
"would it be possible to track an order?","track_order","ORDER","BIP","Posible kayang matunton ang isang utos?","0.4665401577949524","True","would it be possible to track an order?"
"I need help tracking an order","track_order","ORDER","B","Kailangan ko ng tulong upang matunton ang isang utos","0.417218953371048","True","tracking ng order ko"
"checking order ETA","track_order","ORDER","B","Sinusuri ang order ETA","0.9345033168792723","False","checking order eta"
"I do not know what I need to do to track my order","track_order","ORDER","BE","Hindi ko alam kung ano ang kailangan kong gawin upang matunton ang aking utos","0.4293344020843506","True","i-track ko yung order ko"
"I cannot track my order","track_order","ORDER","BE","Hindi ko matunton ang aking utos","0.3866874575614929","True","i-track ko yung order ko"
"I am trying to track the last order","track_order","ORDER","B","Sinisikap kong suriin ang huling order","0.887850821018219","False","i am trying to track yung last order"
"track order","track_order","ORDER","BK","utos ng track","0.7654306292533875","False","track ng order"
"help tracking an order","track_order","ORDER","B","ay tumutulong sa pagsubaybay sa isang utos","0.5535306930541992","True","tracking ng order ko"
"track my order","track_order","ORDER","B","Tingnan ang aking order","0.8195401430130005","False","i-track ko yung order ko"
"how can I track my order?","track_order","ORDER","BI","kung paano ko matutunton ang aking kaayusan?","0.3665932714939117","True","i-track ko yung order ko"
"I need assistance tracking an order","track_order","ORDER","B","Kailangan ko ng tulong sa pagsubaybay sa isang utos","0.6509339809417725","True","tracking ng order ko"
"I have got to check the status of my order","track_order","ORDER","B","Kailangan kong suriin ang kalagayan ng aking utos","0.7266527414321899","False","ano na po status ng order ko?"
"what do I have to do to check my order ETA?","track_order","ORDER","BI","Ano ang kailangan kong gawin upang masuri ang aking order na ETA?","0.8952252864837646","False","what do I have to do to check order ko ETA?"
"I want help tracking the last order","track_order","ORDER","B","Nais ko ng tulong sa pagsubaybay sa huling order","0.8760764598846436","False","tracking ng order ko"
"help me track my last order","track_order","ORDER","B","tulungan ako na matunton ang aking huling pagkakasunud - sunod","0.7818000912666321","False","tulungan mo ako track ko last order"
"what do I need to do to check my order ETA?","track_order","ORDER","BI","Ano ang kailangan kong gawin upang masuri ang aking order na ETA?","0.8922274708747864","False","what do I need to do to check order ko ETA?"
"how could I track an order?","track_order","ORDER","BIP","paano ko matutunton ang isang utos?","0.3836488127708435","True","how could i track an order?"
"I want to track my order","track_order","ORDER","B","Gusto kong suriin ang aking order","0.7641707062721252","False","i-track ko yung order ko"
"assistance to check the status of my order","track_order","ORDER","B","tulong upang masuri ang kalagayan ng aking orden","0.8078643679618835","False","ano na po status ng order ko?"
"I can't track an order","track_order","ORDER","B","Hindi ko matunton ang isang order","0.6934842467308044","True","i can't track an order"
"I want help tracking my order","track_order","ORDER","B","Gusto kong makatulong sa pagsunod sa aking utos","0.4038843512535095","True","tracking ng order ko"
"help to check my order ETA","track_order","ORDER","B","upang suriin ang aking order ETA","0.9554877281188964","False","help to check order ko ETA"
"how do I track my order?","track_order","ORDER","BI","paano ko sinusunod ang aking utos?","0.4034993648529053","True","i-track ko yung order ko"
"I do not know what to do to check my order ETA","track_order","ORDER","BE","Hindi ko alam kung ano ang gagawin upang masuri ang aking order na ETA","0.88564133644104","False","I do not know what to do to check order ko ETA"
"could you help me checking the status of my order?","track_order","ORDER","BIP","Matutulungan mo ba akong suriin ang kalagayan ng aking utos?","0.61783766746521","True","ano na po status ng order ko?"
"what do I need to do to track an order?","track_order","ORDER","BI","ano ang kailangan kong gawin upang matunton ang isang utos?","0.4311184883117676","True","what do i need to do to track an order?"
"I don't know how I can track the last order","track_order","ORDER","B","Hindi ko alam kung paano ko matutunton ang huling order","0.7276792526245117","False","i don't know how i can track yung last order"
"help me to track my order","track_order","ORDER","B","ay tumutulong sa akin na matunton ang aking utos","0.2848092317581177","True","i-track ko yung order ko"
"help checking my order ETA","track_order","ORDER","B","ay tumutulong sa pagsusuri ng aking order ETA","0.9018436670303344","False","help checking order ko ETA"
"assistance to track an order","track_order","ORDER","B","tulong upang matunton ang isang utos","0.4832532405853271","True","assistance to track an order"
"I don't know how I could track an order","track_order","ORDER","BP","Hindi ko alam kung paano ko matutunton ang isang order","0.8132679462432861","False","i don't know how i could track an order"
"check my order ETA","track_order","ORDER","B","Tingnan ang aking order ETA","0.9329086542129515","False","check order ko ETA"
"where can I track an order?","track_order","ORDER","BI","saan ko maaaring subaybayan ang isang utos?","0.5064709782600403","True","Saan ko po pwedeng i-track ang order ko?"
"where do I track the last order?","track_order","ORDER","BI","saan ko sinusunod ang huling pagkakasunud - sunod?","0.3749346733093261","True","where do i track yung last order?"
"what do I need to do to check the status of my order?","track_order","ORDER","BI","Ano ang kailangan kong gawin upang masuri ang katayuan ng aking orden?","0.6969724893569946","True","ano na po status ng order ko?"
"when will I receive my order?","track_order","ORDER","BI","Kailan ko tatanggapin ang aking utos?","0.6493048071861267","True","kailan po I receive ko order??"
"I have to track my last order","track_order","ORDER","B","Kailangan kong suriin ang aking huling order","0.8428875803947449","False","i have to track yung last order"
"I want to check the status of my order","track_order","ORDER","B","Gusto kong suriin ang kalagayan ng aking orden","0.87836754322052","False","ano na po status ng order ko?"
"order ETA","track_order","ORDER","B","I-order ETA","0.9060746431350708","False","order eta"
"can you help me track the last order?","track_order","ORDER","BI","Matutulungan mo ba akong matunton ang huling pagkakasunud - sunod?","0.7985552549362183","False","pwede ba tulungan mo ako track yung last order??"
"I do not know how to track the last order","track_order","ORDER","BE","Hindi ko alam kung paano susuriin ang huling pagkakasunud - sunod","0.8701618909835815","False","i do not know how to track yung last order"
"I want help to track my order","track_order","ORDER","B","Nais ko ng tulong upang matunton ang aking kaayusan","0.3467059731483459","True","i-track ko yung order ko"
"check status of order","track_order","ORDER","BK","kalagayan ng pagkakasunud - sunod","0.8163893222808838","False","ano na po status ng order ko?"
"can you help me tracking the last order?","track_order","ORDER","BI","Matutulungan mo ba akong sundin ang huling utos?","0.5839972496032715","True","tracking ng order ko"
"I want help to check my order ETA","track_order","ORDER","B","Nais ko ng tulong upang masuri ang aking order ETA","0.9448293447494508","False","I want help to check order ko ETA"
"I do not know what I have to do to check my order ETA","track_order","ORDER","BE","Hindi ko alam kung ano ang dapat kong gawin upang masuri ang aking order na ETA","0.9012987017631532","False","I do not know what I have to do to check order ko ETA"
"is it possible to track the last order?","track_order","ORDER","BI","posible kayang matunton ang huling pagkakasunud - sunod?","0.4658581912517547","True","pwede ba track yung last order??"
"I want assistance to track the last order","track_order","ORDER","B","Nais ko ng tulong upang matunton ang huling pagkakasunud - sunod","0.859135627746582","False","i want assistance to track yung last order"
"how do I check the status of my order?","track_order","ORDER","BI","paano ko tinitingnan ang kalagayan ng aking kaayusan?","0.3907464146614074","True","ano na po status ng order ko?"
"what do I have to do to track my order?","track_order","ORDER","BI","ano ang kailangan kong gawin upang matunton ang aking utos?","0.4277741909027099","True","i-track ko yung order ko"
"how to track the last order?","track_order","ORDER","BI","kung paano susuriin ang huling pagkakasunud - sunod?","0.6531325578689575","True","how to track yung last order?"
"I do not know how I could track the last order","track_order","ORDER","BEP","Hindi ko alam kung paano ko matutunton ang huling order","0.7398955225944519","False","i do not know how i could track yung last order"
"I want help checking the status of my order","track_order","ORDER","B","Nais ko ng tulong upang suriin ang kalagayan ng aking kaayusan","0.5122320652008057","True","gusto ko ng help para i-check yung order status ko"
"I don't know what to do to track the last order","track_order","ORDER","B","Hindi ko alam kung ano ang gagawin upang matunton ang huling order","0.8094609975814819","False","i don't know what to do to track yung last order"
"I don't know how to track my last order","track_order","ORDER","B","Hindi ko alam kung paano susuriin ang aking huling order","0.7852704524993896","False","i don't know how to track yung last order"
"I would like to track the last order","track_order","ORDER","BP","Nais kong matunton ang huling order","0.856951117515564","False","gusto ko po track yung last order"
"where do I track my last order?","track_order","ORDER","BI","Saan ko sinusunod ang aking huling utos?","0.485331654548645","True","where do i track yung last order?"
"I want assistance tracking my last order","track_order","ORDER","B","Nais ko ng tulong sa pagsubaybay sa aking huling order","0.9314948916435242","False","tracking ng order ko"
"I do not know what I have to do to track the last order","track_order","ORDER","BE","Hindi ko alam kung ano ang dapat kong gawin upang matunton ang huling order","0.7961418628692627","False","i do not know what i have to do to track yung last order"
"can you help me to track my last order?","track_order","ORDER","BI","Matutulungan mo ba akong matunton ang aking huling utos?","0.4401372075080871","True","pwede ba tulungan mo ako to track ko last order??"
"help to track the last order","track_order","ORDER","B","upang matunton ang huling pagkakasunud - sunod","0.8644300699234009","False","help to track yung last order"
"I do not know how I could track an order","track_order","ORDER","BEP","Hindi ko alam kung paano ko matutunton ang isang order","0.7855086922645569","False","i do not know how i could track an order"
"can I track an order?","track_order","ORDER","BI","matutunton ko ba ang isang utos?","0.3320561945438385","True","pwede ba ako track an order??"
"help me to track the last order","track_order","ORDER","B","ay tumulong sa akin na matunton ang huling pagkakasunud - sunod","0.6992650032043457","True","tulungan mo ako to track yung last order"
"I do not know how to track my order","track_order","ORDER","BE","Hindi ko alam kung paano susuriin ang aking utos","0.4680087268352508","True","i-track ko yung order ko"
"I want help tracking an order","track_order","ORDER","B","Nais ko ng tulong sa pagsunod sa isang utos","0.4875937700271606","True","tracking ng order ko"
"I do not know what I need to do to track the last order","track_order","ORDER","BE","Hindi ko alam kung ano ang kailangan kong gawin upang matunton ang huling order","0.7674809098243713","False","i do not know what i need to do to track yung last order"
"I don't know what to do to track an order","track_order","ORDER","B","Hindi ko alam kung ano ang gagawin upang matunton ang isang utos","0.4800866842269897","True","i don't know what to do to track an order"
"would it be possible to check my order ETA?","track_order","ORDER","BIP","Posible kayang suriin ang aking order ETA?","0.9327560663223268","False","would it be possible to check order ko ETA?"
"I can't track my order","track_order","ORDER","B","Hindi ko makita ang aking order","0.8083256483078003","False","i-track ko yung order ko"
"I have to track the last order","track_order","ORDER","B","Kailangan kong suriin ang huling order","0.8477693796157837","False","i have to track yung last order"
"status of order","track_order","ORDER","BK","kalagayan ng kaayusan","0.6448668241500854","True","ano na po status ng order ko?"
"I don't know how I can check the status of my order","track_order","ORDER","B","Hindi ko alam kung paano ko susuriin ang kalagayan ng aking kaayusan","0.4916157126426697","True","ano na po status ng order ko?"
"I cannot track my last order","track_order","ORDER","BE","Hindi ko matunton ang aking huling order","0.7377685308456421","False","i cannot track yung last order"
"I don't know how to track my order","track_order","ORDER","B","Hindi ko alam kung paano susuriin ang aking utos","0.5060310363769531","True","hindi ko po Alam kung paano I-track yung order ko"
"I am trying to track my order","track_order","ORDER","B","Sinisikap kong suriin ang aking utos","0.517299473285675","True","tinry kong i-track yung order ko"
"show me the status of my order","track_order","ORDER","B","ipakita sa akin ang katayuan ng aking kaayusan","0.4711562991142273","True","ano na po status ng order ko?"
"I do not know what to do to track an order","track_order","ORDER","BE","Hindi ko alam kung ano ang gagawin upang matunton ang isang utos","0.4293442070484161","True","i do not know what to do to track an order"
"could I check my order ETA?","track_order","ORDER","BIP","Maaari ko bang suriin ang aking order ETA?","0.9533535242080688","False","could I check order ko ETA?"
"how can I track an order?","track_order","ORDER","BI","paano ko matutunton ang isang utos?","0.3610339164733886","True","how can i track an order?"
"is it possible to track my last order?","track_order","ORDER","BI","posible kayang matunton ang aking huling utos?","0.4162225723266601","True","pwede ba track ko last order??"
"I do not know how I could check the status of my order","track_order","ORDER","BEP","Hindi ko alam kung paano ko masusuri ang kalagayan ng aking orden","0.7102488279342651","False","ano na po status ng order ko?"
"I need assistance to track the last order","track_order","ORDER","B","Kailangan ko ng tulong upang matunton ang huling pagkakasunud - sunod","0.8605986833572388","False","i need assistance to track yung last order"
"I want assistance to check the status of my order","track_order","ORDER","B","Nais ko ng tulong upang suriin ang kalagayan ng aking orden","0.866076648235321","False","ano na po status ng order ko?"
"I need assistance checking the status of my order","track_order","ORDER","B","Kailangan ko ng tulong upang masuri ang kalagayan ng aking orden","0.7914347648620605","False","ano na po status ng order ko?"
"I do not know what I need to do to check my order ETA","track_order","ORDER","BE","Hindi ko alam kung ano ang kailangan kong gawin upang masuri ang aking order na ETA","0.904948353767395","False","I do not know what I need to do to check order ko ETA"
"I need assistance tracking my order","track_order","ORDER","B","Kailangan ko ng tulong upang masunod ang aking utos","0.4502432942390442","True","tracking ng order ko"
"I am trying to check the status of my order","track_order","ORDER","B","Sinisikap kong suriin ang katayuan ng aking orden","0.8358164429664612","False","ano na po status ng order ko?"
"I would like to track my order","track_order","ORDER","BP","Nais kong suriin ang aking utos","0.5083194375038147","True","i’d like to track yung order ko kung may update na"
"I don't know what I have to do to check my order ETA","track_order","ORDER","B","Hindi ko alam kung ano ang dapat kong gawin upang masuri ang aking order na ETA","0.9081581234931946","False","I don't know what I have to do to check order ko ETA"
"show me my order ETA","track_order","ORDER","B","ipakita sa akin ang aking order na ETA","0.9416947364807128","False","show me order ko ETA"
"I don't know what I need to do to track my last order","track_order","ORDER","B","Hindi ko alam kung ano ang kailangan kong gawin upang matunton ang aking huling order","0.8144069910049438","False","i don't know what i need to do to track yung last order"
"I don't know how to check my order ETA","track_order","ORDER","B","Hindi ko alam kung paano susuriin ang aking order ETA","0.9287389516830444","False","I don't know how to check order ko ETA"
"I can't check the status of my order","track_order","ORDER","B","Hindi ko malaman ang kalagayan ng aking order","0.7871699333190918","False","ano na po status ng order ko?"
"how could I track the last order?","track_order","ORDER","BIP","paano ko malalaman ang huling pagkakasunud - sunod nito?","0.3836872577667236","True","how could i track yung last order?"
"I try to check my order ETA","track_order","ORDER","B","Sinisikap kong tingnan ang aking order ETA","0.8976441621780396","False","I try to check order ko ETA"
"checking status of order","track_order","ORDER","BK","Sinusuri ang kalagayan ng pagkakasunud - sunod","0.8850720524787903","False","ano na po status ng order ko?"
"could you help me tracking an order?","track_order","ORDER","BIP","Matutulungan mo ba akong sundin ang isang utos?","0.5008739829063416","True","pwede po ba pa-assist sa pag-track ng order ko?"
"assistance tracking an order","track_order","ORDER","B","tumutulong sa pagsubaybay sa isang utos","0.6617284417152405","True","tracking ng order ko"
"what is the status of my order?","track_order","ORDER","BI","ano ba ang katayuan ng aking kaayusan?","0.4899837374687195","True","ano na po status ng order ko?"
"could you help me track my order?","track_order","ORDER","BIP","Matutulungan mo ba akong suriin ang aking utos?","0.5326432585716248","True","i-track ko yung order ko"
"I don't know how I could check the status of my order","track_order","ORDER","BP","Hindi ko alam kung paano ko susuriin ang katayuan ng aking orden","0.7398189306259155","False","ano na po status ng order ko?"
"I do not know what I have to do to track my order","track_order","ORDER","BE","Hindi ko alam kung ano ang dapat kong gawin upang matunton ang aking utos","0.428977370262146","True","i-track ko yung order ko"
"I try to track my order","track_order","ORDER","B","Sinisikap kong suriin ang aking utos","0.5568795204162598","True","i-track ko yung order ko"
"I do not know how to track an order","track_order","ORDER","BE","Hindi ko alam kung paano i - monitor ang isang order","0.877991795539856","False","i do not know how to track an order"
"I want assistance tracking an order","track_order","ORDER","B","Nais ko ng tulong sa pagsubaybay sa isang utos","0.6755179166793823","True","tracking ng order ko"
"I want assistance to track my order","track_order","ORDER","B","Nais ko ng tulong upang matunton ang aking kaayusan","0.3733517527580261","True","i-track ko yung order ko"
"where can I check the status of my order?","track_order","ORDER","BI","saan ko maaaring suriin ang kalagayan ng aking kaayusan?","0.5292105674743652","True","nasaan na po yung order ko?"
"I don't know what to do to check the status of my order","track_order","ORDER","B","Hindi ko alam kung ano ang gagawin upang masuri ang kalagayan ng aking orden","0.7624703645706177","False","ano na po status ng order ko?"
"I do not know how to check the status of my order","track_order","ORDER","BE","Hindi ko alam kung paano susuriin ang katayuan ng aking orden","0.6741447448730469","True","ano na po status ng order ko?"
"can I track the last order?","track_order","ORDER","BI","Matutunton ko kaya ang huling order?","0.8034285306930542","False","pwede ba ako track yung last order??"
"I do not know what I have to do to track my last order","track_order","ORDER","BE","Hindi ko alam kung ano ang dapat kong gawin upang matunton ang aking huling pagkakasunud - sunod","0.7328364849090576","False","i do not know what i have to do to track yung last order"
"where do I track an order?","track_order","ORDER","BI","saan ko sinusunod ang isang utos?","0.4059431552886963","True","where do i track an order?"
"I want assistance checking my order ETA","track_order","ORDER","B","Nais ko ng tulong sa pagsusuri ng aking order ETA","0.949917197227478","False","I want assistance checking order ko ETA"
"what do I have to do to track the last order?","track_order","ORDER","BI","ano ang kailangan kong gawin upang matunton ang huling pagkakasunud - sunod?","0.5228031873703003","True","what do i have to do to track yung last order?"
"what do I have to do to track an order?","track_order","ORDER","BI","ano ang kailangan kong gawin upang matunton ang isang utos?","0.4378679990768432","True","what do i have to do to track an order?"
"how can I check my order ETA?","track_order","ORDER","BI","paano ko susuriin ang aking order ETA?","0.9270869493484496","False","how can I check order ko ETA?"
